,day,date,nb_authors,place,room,ref,section,session,pres,invited,lentitle,year
14170,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,221.0,Paleoceanography and Paleoclimatology,Sea Levels and Ice Sheets during Past Warm Periods,Poster,0.0,14.0,2015
14171,Thursday,17 December 2015,5.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Fluid Dynamics and Magnetohydrodynamics of Planetary Cores,Poster,0.0,13.0,2015
14172,Monday,14 December 2015,9.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Arctic Tropospheric Composition,Poster,0.0,15.0,2015
14173,Friday,18 December 2015,4.0,Moscone South,Poster Hall,0.0,Paleoceanography and Paleoclimatology,Decoding Paleoenvironmental Proxies,Poster,0.0,8.0,2015
14174,Friday,18 December 2015,1.0,Moscone South,Poster Hall,0.0,Natural Hazards,"Climate, Hydro-Epidemiology and Health",Poster,0.0,14.0,2015
14177,Monday,14 December 2015,8.0,Moscone South,Poster Hall,0.0,Global Environmental Change,The NASA Public Health and Air Quality Application Program,Poster,0.0,15.0,2015
14178,Friday,18 December 2015,3.0,Moscone South,Poster Hall,0.0,Hydrology,Discrete Fracture Networks (DFN),Poster,0.0,16.0,2015
14179,Thursday,17 December 2015,6.0,Moscone West,2002,0.0,Geodesy,GNSS Remote Sensing of the Earth System,Oral,0.0,18.0,2015
14180,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,Paleoceanography and Paleoclimatology,Biogeochemical Cycles in the Past,Poster,0.0,10.0,2015
14181,Tuesday,15 December 2015,1.0,Moscone South,302,0.0,Seismology,Paleoseismic and Numerical Estimates of Earthquake Recurrence Patterns,Oral,1.0,17.0,2015
14182,Wednesday,16 December 2015,4.0,Moscone South,Poster Hall,0.0,Hydrology,Groundwater-Surface Water Interactions,Poster,0.0,11.0,2015
14183,Wednesday,16 December 2015,1.0,Moscone South,303,0.0,Education,Experience-Based Learning,Oral,0.0,7.0,2015
14184,Tuesday,15 December 2015,3.0,Moscone South,Poster Hall,0.0,Seismology,Geophysical Monitoring for Geologic Carbon Storage,Poster,0.0,18.0,2015
14185,Tuesday,15 December 2015,12.0,Moscone South,305,0.0,Seismology,Geophysical Monitoring for Geologic Carbon Storage,Poster,0.0,8.0,2015
14186,Tuesday,15 December 2015,1.0,Moscone South,Poster Hall,0.0,Tectonophysics,Deep structure of Tibetan Plateau and Surrounding Regions and Its Geodynamic Implications,Poster,0.0,10.0,2015
14187,Thursday,17 December 2015,6.0,Moscone West,2003,0.0,Paleoceanography and Paleoclimatology,Climate of the Common Era,Poster,0.0,18.0,2015
14188,Friday,18 December 2015,1.0,Moscone South,Poster Hall,0.0,Hydrology,Remote Sensing Applications for Water Resources Management,Poster,0.0,14.0,2015
14189,Friday,18 December 2015,4.0,Moscone South,Poster Hall,0.0,Cryosphere,Observing and Understanding Changes in Polar Ice Sheets and Glaciers Using Airborne and Satellite Remote Sensing,Poster,0.0,17.0,2015
14190,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Inner Magnetosphere Cross-Population Interactions,Poster,0.0,16.0,2015
14191,Tuesday,15 December 2015,4.0,Moscone South,Poster Hall,0.0,Education,Demonstrations and Hands-On Activities for Education,Poster,0.0,3.0,2015
14193,Wednesday,16 December 2015,6.0,Moscone South,Poster Hall,0.0,Hydrology,Groundwater-Surface Water Interactions,Poster,0.0,12.0,2015
14195,Tuesday,15 December 2015,7.0,Moscone South,Poster Hall,0.0,Hydrology,Utilizing Precipitation Data Sets and Quantifying Associated Uncertainties in Hydrometeorological and Climate Impact Applications,Poster,0.0,17.0,2015
14196,Thursday,17 December 2015,5.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Methodologies and Resulting Uncertainties in Long-Term Records of Ozone and Other Atmospheric Essential Climate Variables Constructed from Multiple Data Sources,Poster,0.0,16.0,2015
14197,Friday,18 December 2015,2.0,Moscone South,Poster Hall,0.0,Earth and Space Science Informatics,Big Data in Earth Science,Poster,0.0,9.0,2015
14198,Monday,14 December 2015,5.0,Moscone West,2003,0.0,Earth and Planetary Surface Processes,Submarine Landslides and Their Consequences,Oral,0.0,9.0,2015
14199,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,Global Environmental Change,Sustainable Global Agricultural Production Monitoring Practices and Methods,Poster,0.0,13.0,2015
14200,Tuesday,15 December 2015,6.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Air Quality Research,Poster,0.0,12.0,2015
14201,Thursday,17 December 2015,7.0,Moscone West,3004,0.0,Atmospheric Sciences,Tropical Cyclones,Poster,0.0,14.0,2015
14202,Friday,18 December 2015,3.0,Moscone South,Poster Hall,0.0,Seismology,Quantifying Volcanic Processes Using Seismic and Acoustic Wavefields,Poster,0.0,17.0,2015
14203,Friday,18 December 2015,2.0,Moscone West,3020,0.0,Hydrology,DEM-Based Watershed Hydrologic and Water Quality Modeling,Poster,0.0,9.0,2015
14204,Monday,14 December 2015,5.0,Moscone South,Poster Hall,0.0,Seismology,Induced and Triggered Earthquakes,Poster,0.0,20.0,2015
14205,Wednesday,16 December 2015,4.0,Moscone West,2004,0.0,Biogeosciences,Urban Areas and Global Change,Oral,0.0,21.0,2015
14206,Tuesday,15 December 2015,6.0,Moscone West,3001,0.0,Atmospheric and Space Electricity,Energetic Radiation from Lightning and Thunderstorms,Oral,0.0,10.0,2015
14207,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,Hydrology,"Concepts and Practice of Model Verification, Validation, and Uncertainty Quantification in Computational Geosciences",Poster,0.0,8.0,2015
14208,Wednesday,16 December 2015,4.0,Moscone South,306,0.0,Tectonophysics,Climate-Tectonic Coupling in Orogens,Poster,0.0,13.0,2015
14209,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,Hydrology,Precipitation-Vegetation Interactions,Poster,0.0,25.0,2015
14210,Wednesday,16 December 2015,4.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",Yellowstone Volcanism from Its Current Expression to Early Vestiges of Hotspot Activity via Geophysical and Petrologic Studies,Poster,0.0,16.0,2015
14212,Friday,18 December 2015,5.0,Moscone South,Poster Hall,0.0,Global Environmental Change,Renewable Energy,Poster,0.0,18.0,2015
14213,Thursday,17 December 2015,2.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Observations and Predictability of the Atmosphere over Complex Terrain,Poster,0.0,17.0,2015
14214,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Remote Sensing of CO2 and CH4 from Space,Poster,0.0,15.0,2015
14215,Monday,14 December 2015,10.0,Moscone West,2008,0.0,Biogeosciences,"Understanding Microbial Processes, Dependencies, and Impacts through 'omics",Oral,0.0,23.0,2015
14216,Thursday,17 December 2015,5.0,Moscone South,307,0.0,Seismology,Quantifying Volcanic Processes Using Seismic and Acoustic Wavefields,Oral,0.0,19.0,2015
14217,Monday,14 December 2015,1.0,Moscone South,Poster Hall,0.0,Education,Climate Literacy in Multidisciplinary Higher Education,Poster,0.0,6.0,2015
14218,Friday,18 December 2015,1.0,Moscone South,Poster Hall,0.0,Tectonophysics,Scientific Advances from Subduction Zone Observatories,Poster,0.0,13.0,2015
14219,Tuesday,15 December 2015,3.0,Moscone South,Poster Hall,0.0,Global Environmental Change,"Permafrost Degradation and Its Interrelations with Physical, Ecological, and Socioeconomic Processes",Poster,0.0,26.0,2015
14220,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,57.0,Planetary Sciences,Using Current Chemistry and Mineralogy Data to Guide Future Discoveries from Mars 2020,Poster,0.0,13.0,2015
14221,Monday,14 December 2015,4.0,Moscone South,Poster Hall,0.0,Global Environmental Change,Adapting to Rates of Climate Change,Poster,0.0,14.0,2015
14222,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,SPA-Aeronomy,Atmospheric Gravity Wave Dynamics and Vertical Coupling from Their Sources to Their Altitudes of Dissipation,Poster,0.0,21.0,2015
14223,Thursday,17 December 2015,5.0,Moscone South,Poster Hall,0.0,Natural Hazards,"Landslide Mechanisms, Modeling, and Prediction",Poster,0.0,22.0,2015
14225,Wednesday,16 December 2015,5.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",The Origin of Basaltic Magmatism,Poster,0.0,18.0,2015
14226,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,Global Environmental Change,"Quantifying Uncertainty in Climate, Earth System, Integrated Assessment, and Impact Models and Observations",Poster,0.0,17.0,2015
14227,Monday,14 December 2015,5.0,Moscone South,Poster Hall,0.0,Hydrology,"Global Precipitation Measurement, Validation, and Applications",Poster,0.0,20.0,2015
14228,Wednesday,16 December 2015,1.0,Moscone South,Poster Hall,0.0,Tectonophysics,Active Tectonics and the Earthquake Cycle,Poster,0.0,14.0,2015
14229,Tuesday,15 December 2015,7.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Understanding and Attributing Greenhouse Gas Fluxes from Urban Systems and Major Hotspots,Poster,0.0,9.0,2015
14230,Thursday,17 December 2015,7.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Comparative Studies of the Storm-Time Inner Magnetosphere,Poster,0.0,6.0,2015
14231,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,Hydrology,"Efficient Diagnostics, Sensitivity, and Uncertainty Analysis of Complex Environmental Models",Poster,0.0,6.0,2015
14232,Tuesday,15 December 2015,6.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Field-Aligned Currents,Poster,0.0,5.0,2015
14233,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,Mineral and Rock Physics,Advanced Experimental and Analytical Techniques for Mineralogy and Mineral Physics,Poster,0.0,12.0,2015
14234,Thursday,17 December 2015,3.0,Moscone West,3010,0.0,Atmospheric Sciences,Mechanisms of Anthropogenic Aerosol Forcing on Regional Climate Variability and Change,Oral,1.0,7.0,2015
14235,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,Hydrology,"Concepts and Practice of Model Verification, Validation, and Uncertainty Quantification in Computational Geosciences",Poster,0.0,13.0,2015
14237,Wednesday,16 December 2015,3.0,Moscone West,2006,0.0,Biogeosciences,"Advances in Observing, Analyzing, and Scaling Surface-Atmosphere Exchange for Enhancing Long-Term Networks",Oral,0.0,17.0,2015
14238,Monday,14 December 2015,5.0,Moscone South,Poster Hall,0.0,Biogeosciences,"Mercury Biogeochemistry, Genomics, and Environmental Change",Poster,0.0,13.0,2015
14239,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,Cryosphere,Advances in Our Understanding of Processes at the Beds of Glaciers and Ice Sheets,Poster,0.0,17.0,2015
14241,Friday,18 December 2015,9.0,Moscone West,2020,0.0,Earth and Space Science Informatics,Exploiting Big Earth Data,Poster,0.0,8.0,2015
14242,Tuesday,15 December 2015,4.0,Moscone South,Poster Hall,0.0,Earth and Space Science Informatics,Collaborations and Partnerships in Informatics 2,Poster,0.0,10.0,2015
14243,Thursday,17 December 2015,4.0,Moscone South,310,0.0,"Volcanology, Geochemistry and Petrology",Interdisciplinary Perspectives on Continental Crust Evolution,Poster,0.0,29.0,2015
14244,Monday,14 December 2015,5.0,Moscone South,Poster Hall,0.0,SPA-Solar and Heliospheric Physics,Status and Challenges in Coronal Heating,Poster,0.0,14.0,2015
14245,Tuesday,15 December 2015,5.0,Moscone West,2006,0.0,Biogeosciences,Understanding Phenology across Scales and Improving Linkages to Ecosystem Functions,Oral,1.0,17.0,2015
14246,Tuesday,15 December 2015,3.0,Moscone South,Poster Hall,0.0,Biogeosciences,(Bio-Isotopic) Message in a (Rock Record) Bottle,Poster,0.0,12.0,2015
14247,Monday,14 December 2015,4.0,Moscone South,Poster Hall,0.0,Paleoceanography and Paleoclimatology,Water Isotope Systematics,Poster,0.0,5.0,2015
14248,Friday,18 December 2015,3.0,Moscone South,Poster Hall,0.0,Global Environmental Change,Climate Science is a Cross-Disciplinary Challenge,Poster,0.0,14.0,2015
14249,Wednesday,16 December 2015,3.0,Moscone West,3009,0.0,Global Environmental Change,Advancing Science of the Arctic System,Oral,0.0,8.0,2015
14250,Thursday,17 December 2015,1.0,Moscone West,2020,0.0,Earth and Space Science Informatics,Informatics and Intelligent Systems in Reproducible Geoscience Research,Poster,1.0,11.0,2015
14251,Monday,14 December 2015,7.0,Moscone South,300,0.0,Nonlinear Geophysics,Advances in Numerical Methods for Geophysical Modeling,Oral,1.0,12.0,2015
14252,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,Earth and Planetary Surface Processes,"Aeolian Research at the Interface of Biophysical, Sedimentary, and Atmospheric Processes",Poster,0.0,18.0,2015
14253,Thursday,17 December 2015,3.0,Moscone South,308,0.0,Seismology,Global Applications of Array-Based Techniques,Oral,1.0,20.0,2015
14254,Monday,14 December 2015,1.0,Moscone West,3003,0.0,Global Environmental Change,Dating the Anthropocene,Oral,0.0,5.0,2015
14255,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,Hydrology,Interacting Physical and Ecological Processes across Terrestrial and Aquatic Systems,Poster,0.0,19.0,2015
14256,Friday,18 December 2015,5.0,Moscone South,Poster Hall,0.0,SPA-Solar and Heliospheric Physics,Evolution of Solar Wind Transients through the Heliosphere and Associated Space Weather Effects,Poster,0.0,9.0,2015
14257,Wednesday,16 December 2015,6.0,Moscone South,Poster Hall,0.0,Geomagnetism and Paleomagnetism,Geomagnetism and Paleomagnetism General Contributions,Poster,0.0,12.0,2015
14258,Tuesday,15 December 2015,1.0,Moscone South,Poster Hall,0.0,Seismology,Geophysical Monitoring for Geologic Carbon Storage,Poster,0.0,13.0,2015
14261,Thursday,17 December 2015,3.0,Moscone West,2016,0.0,SPA-Aeronomy,Advances in Ionospheric Measurements and Modeling,Oral,0.0,11.0,2015
14262,Friday,18 December 2015,24.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Vesta and Ceres as Seen by Dawn and Earth-Based Instruments,Poster,0.0,15.0,2015
14263,Friday,18 December 2015,2.0,Moscone South,Poster Hall,0.0,Hydrology,Surface Hydrology,Poster,0.0,13.0,2015
14264,Wednesday,16 December 2015,4.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Atmospheric Boundary Layer Processes and Turbulence,Poster,0.0,11.0,2015
14265,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,Cryosphere,Laser Altimetry over Polar Snow and Ice,Poster,0.0,6.0,2015
14267,Wednesday,16 December 2015,2.0,Moscone South,303,0.0,Education,Experience-Based Learning,Oral,0.0,10.0,2015
14268,Thursday,17 December 2015,16.0,Moscone South,Poster Hall,0.0,SPA-Aeronomy,Ionizing Radiation Environments throughout the Solar System,Poster,0.0,13.0,2015
14269,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,"Observations, Modeling, and Effects of Mixed Phase Clouds",Poster,0.0,17.0,2015
14270,Friday,18 December 2015,2.0,Moscone South,Poster Hall,0.0,Hydrology,The Land-Water-Energy Nexus,Poster,0.0,10.0,2015
14271,Monday,14 December 2015,3.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,"Detecting, Modeling, and Understanding Catchment-Scale Circulations",Poster,1.0,21.0,2015
14272,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,Earth and Planetary Surface Processes,"Aeolian Research at the Interface of Biophysical, Sedimentary, and Atmospheric Processes",Poster,0.0,12.0,2015
14273,Wednesday,16 December 2015,4.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,"Intraseasonal to Decadal Climate Variability, Prediction, and Predictability Associated with Land-Atmosphere Interactions",Poster,0.0,21.0,2015
14274,Monday,14 December 2015,2.0,Moscone South,Poster Hall,0.0,Geodesy,"Plate Motion, Continental Deformation, and Interseismic Strain Accumulation",Poster,0.0,9.0,2015
14275,Tuesday,15 December 2015,6.0,Moscone South,Poster Hall,0.0,SPA-Aeronomy,Ionosphere-Thermosphere Coupling at Low Latitudes,Poster,0.0,9.0,2015
14276,Friday,18 December 2015,6.0,Moscone South,Poster Hall,0.0,Biogeosciences,Scaling from Points to Pixels,Poster,0.0,21.0,2015
14277,Friday,18 December 2015,1.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",Geochemistry of Sediments and Sediment Recycling and Implications for Crust and Mantle Evolution over Earth History,Poster,0.0,9.0,2015
14278,Friday,18 December 2015,8.0,Moscone West,2010,0.0,Paleoceanography and Paleoclimatology,Astronomical Forcing of Past Climate,Oral,0.0,16.0,2015
14279,Tuesday,15 December 2015,1.0,Moscone South,Poster Hall,0.0,Earth and Space Science Informatics,Facilitating Open Science and Data through Scientist Engagement and Evolving Technology,Poster,0.0,2.0,2015
14281,Wednesday,16 December 2015,3.0,Moscone South,Poster Hall,0.0,Hydrology,Water Quality and Water Contamination in Rivers,Poster,0.0,20.0,2015
14282,Friday,18 December 2015,24.0,Moscone West,2007,0.0,Planetary Sciences,Exploring the Kuiper Belt,Oral,0.0,10.0,2015
14283,Thursday,17 December 2015,3.0,Moscone South,Poster Hall,0.0,Natural Hazards,"Unmanned Aircraft Systems (UAS) for Earth Systems Monitoring, Natural Hazard Assessment, and Emergency Response",Poster,0.0,18.0,2015
14284,Wednesday,16 December 2015,11.0,Moscone West,3004,218.0,Atmospheric Sciences,Advances in Instrumentation and Methods for Atmospheric Chemistry,Poster,0.0,15.0,2015
14285,Tuesday,15 December 2015,2.0,Moscone South,Poster Hall,0.0,Nonlinear Geophysics,Advances in Numerical Methods for Geophysical Modeling,Poster,0.0,8.0,2015
14286,Thursday,17 December 2015,5.0,Moscone South,Poster Hall,0.0,Earth and Space Science Informatics,Near Real Time Data for Earth Science and Space Weather Applications,Poster,0.0,19.0,2015
14287,Tuesday,15 December 2015,2.0,Moscone West,3011,0.0,Hydrology,"Water, Energy, and Society in Urban Systems",Oral,0.0,13.0,2015
14289,Thursday,17 December 2015,9.0,Moscone South,310,0.0,Education,"Tools, Resources, and Lessons Learned for Scientists and Engineers Engaging in Education and Public Outreach",Oral,1.0,12.0,2015
14290,Thursday,17 December 2015,4.0,Moscone South,Poster Hall,0.0,Study of Earth's Deep Interior,What Lies Beneath,Poster,0.0,11.0,2015
14292,Friday,18 December 2015,4.0,Moscone South,304,0.0,Tectonophysics,"Active Tectonics, Earthquake Geology, and Surface Processes in South and East Asia",Oral,0.0,4.0,2015
