,day,date,nb_authors,place,room,ref,section,session,pres,invited,lentitle,year
13846,Friday,19 December 2014,2.0,Moscone West,3014,0.0,Hydrology,Theories and Methods for Nonstationary Hydrological Frequency Analysis,Oral,0.0,1.0,2014
13847,Thursday,18 December 2014,5.0,Moscone West,3016,0.0,Hydrology,Advances in Hydrogeology and Hydrogeophysics,Oral,0.0,1.0,2014
13848,Monday,15 December 2014,6.0,Marriott Marquis,D,0.0,Tectonophysics,Near Fault Observatories to Understand Faulting and Earthquake Mechanics,Oral,0.0,1.0,2014
13849,Monday,15 December 2014,2.0,Moscone South,Poster Hall,0.0,SPA-Solar and Heliospheric Physics,Physical Processes at the Heliospheric Interface,Poster,0.0,1.0,2014
13850,Friday,19 December 2014,4.0,Moscone West,2009,0.0,Planetary Sciences,Planetary Atmospheres and Their Evolution,Oral,0.0,1.0,2014
13851,Friday,19 December 2014,3.0,Moscone South,102,0.0,Biogeosciences,Iron Cycling in Terrestrial Ecosystems and Extreme Environments,Poster,0.0,1.0,2014
13852,Tuesday,16 December 2014,2.0,Moscone South,Poster Hall,0.0,Seismology,Aftershock Hazard,Poster,0.0,1.0,2014
13854,Friday,19 December 2014,3.0,Moscone South,Poster Hall,0.0,Geomagnetism and Paleomagnetism,Planetary Magnetism and Paleomagnetism,Poster,0.0,1.0,2014
13857,Thursday,18 December 2014,3.0,Moscone West,Poster Hall,0.0,Hydrology,Sociohydrology,Poster,0.0,1.0,2014
13858,Friday,19 December 2014,3.0,Moscone West,Poster Hall,0.0,Ocean Sciences,Multiscale Variability and Predictability of Ocean Circulation and Climate,Poster,0.0,1.0,2014
13859,Monday,15 December 2014,3.0,Marriott Marquis,12,0.0,"Volcanology, Geochemistry and Petrology",What Can Pyroclasts Tell Us?,Oral,0.0,1.0,2014
13860,Wednesday,17 December 2014,7.0,Moscone West,Not an Option,0.0,Hydrology,Multiscale Interactions and Structures in Soil-Vegetation-Atmosphere-Systems,Poster,0.0,1.0,2014
13861,Tuesday,16 December 2014,7.0,Moscone West,2010,0.0,Paleoceanography and Paleoclimatology,Cenozoic through Modern Climate and Glacial Records and Processes at High-Latitude Margins,Oral,0.0,1.0,2014
13863,Monday,15 December 2014,1.0,Marriott Marquis,15,0.0,Public Affairs,Frontiers in Geoscience Funding and Innovation,Poster,0.0,1.0,2014
13864,Thursday,18 December 2014,3.0,Moscone West,3016,0.0,Hydrology,Characterizing Hydrological and Linked Processes in Arid and Semi-Arid Regions,Oral,0.0,1.0,2014
13865,Thursday,18 December 2014,14.0,Moscone South,302,0.0,Hydrology,Critical Zone in the Anthropocence,Oral,0.0,1.0,2014
13866,Monday,15 December 2014,2.0,Moscone South,Poster Hall,0.0,Seismology,From NARS to Mariscope,Poster,0.0,1.0,2014
13867,Tuesday,16 December 2014,1.0,Moscone West,3011,0.0,Atmospheric Sciences,Dynamics and Predictability of Midlatitude Circulation,Oral,0.0,1.0,2014
13868,Thursday,18 December 2014,1.0,Moscone West,3010,0.0,Global Environmental Change,ENSO,Oral,0.0,1.0,2014
13869,Friday,19 December 2014,3.0,Moscone West,2008,0.0,Paleoceanography and Paleoclimatology,Clumped Isotope Geochemistry,Oral,0.0,1.0,2014
13870,Thursday,18 December 2014,2.0,Moscone West,Not an Option,0.0,Hydrology,Evolution of Groundwater Hydrochemistry and Isotope Composition in Arid and Semi-arid Zones,Poster,0.0,1.0,2014
13872,Thursday,18 December 2014,3.0,Moscone West,3010,0.0,Atmospheric Sciences,Improving Emissions Through Observations VI,Oral,0.0,1.0,2014
13873,Friday,19 December 2014,6.0,Moscone West,2003,0.0,Ocean Sciences,The Biogeochemical Cycling of Mercury in the Coastal and Open Ocean,Oral,0.0,1.0,2014
13874,Tuesday,16 December 2014,8.0,Moscone West,2008,0.0,Paleoceanography and Paleoclimatology,Holocene Climate Archives from Across the Arctic,Oral,0.0,1.0,2014
13876,Wednesday,17 December 2014,3.0,Moscone West,3001,0.0,Global Environmental Change,Climatology and Trends of Extreme Events in Climate Models Capable of Resolving Regional-Scale Processes,Oral,0.0,1.0,2014
13877,Tuesday,16 December 2014,4.0,Moscone West,2003,0.0,Biogeosciences,"Drivers and Variability of Greenhouse Gas, Energy, and Water Cycling in Inland Waters",Oral,0.0,1.0,2014
13878,Thursday,18 December 2014,3.0,Moscone West,3008,0.0,Atmospheric Sciences,Intraseasonal to Interannual Variability of the Asian Monsoon in a Changing Climate,Oral,0.0,1.0,2014
13879,Monday,15 December 2014,1.0,Moscone West,2003,0.0,Biogeosciences,Observing and Predicting Impacts from Ecological and Climatological Disturbances,Oral,0.0,1.0,2014
13880,Thursday,18 December 2014,8.0,Moscone South,Poster Hall,0.0,SPA-Solar and Heliospheric Physics,Solar Physics with Subarcsecond Resolution,Poster,0.0,1.0,2014
13881,Tuesday,16 December 2014,5.0,Moscone South,Poster Hall,0.0,SPA-Aeronomy,The Dynamic Polar Cap,Poster,0.0,1.0,2014
13882,Friday,19 December 2014,4.0,Moscone South,303,0.0,Hydrology,Ecohydrology in the Critical Zone,Oral,0.0,1.0,2014
13883,Thursday,18 December 2014,12.0,Moscone West,2007,0.0,Planetary Sciences,Mars Science Laboratory's Prime Mission,Oral,0.0,1.0,2014
13885,Thursday,18 December 2014,3.0,Moscone West,3024,0.0,Geodesy,Gravity Data and Geoid Modeling,Oral,0.0,1.0,2014
13886,Wednesday,17 December 2014,3.0,Moscone West,3009,0.0,Ocean Sciences,New Perspectives on Seafloor Morphology from High-Resolution Ocean Mapping,Oral,0.0,1.0,2014
13887,Thursday,18 December 2014,2.0,Moscone West,2020,0.0,Earth and Space Science Informatics,Cyberinfrastructure for Field Work,Oral,0.0,1.0,2014
13888,Tuesday,16 December 2014,4.0,Marriott Marquis,12,0.0,"Volcanology, Geochemistry and Petrology",Accretionary and Planetary Differentiation Processes As Recorded in Early Earth and Planetary Materials,Oral,0.0,1.0,2014
13889,Monday,15 December 2014,3.0,Moscone South,Poster Hall,0.0,Earth and Space Science Informatics,Earth and Space Science Data Facilities in a Big Data World,Poster,0.0,1.0,2014
13890,Monday,15 December 2014,4.0,Moscone West,2004,0.0,Biogeosciences,Novel Microbial Metabolisms in the Environment,Oral,0.0,1.0,2014
13891,Thursday,18 December 2014,1.0,Moscone West,3024,0.0,Geodesy,"Cryosphere, Solid Earth, and Sea-Level Interactions and the Next Generation of Glacial Isostatic Models",Oral,0.0,1.0,2014
13892,Tuesday,16 December 2014,1.0,Moscone West,Poster Hall,0.0,Hydrology,Bayesian Methods and Multilevel Models for Hydroclimatic Applications,Poster,0.0,1.0,2014
13893,Friday,19 December 2014,2.0,Moscone West,Poster Hall,0.0,Hydrology,Understanding the Extent and Impacts of Land-Use/Land-Cover Change on Hydrology,Poster,0.0,1.0,2014
13894,Monday,15 December 2014,4.0,Moscone West,2018,0.0,SPA-Magnetospheric Physics,Magnetospheric Response to Transient Solar Wind Phonomena,Oral,0.0,1.0,2014
13895,Tuesday,16 December 2014,4.0,Moscone West,2010,0.0,Paleoceanography and Paleoclimatology,Cenozoic through Modern Climate and Glacial Records and Processes at High-Latitude Margins,Oral,0.0,1.0,2014
13897,Friday,19 December 2014,3.0,Moscone West,3002,0.0,Ocean Sciences,Ridges and Subduction,Oral,0.0,1.0,2014
13898,Friday,19 December 2014,10.0,Moscone West,3010,0.0,Atmospheric Sciences,"Advances in Remote Sensing of Fires, Aerosols, and Trace Gases for Air Quality Applications",Oral,0.0,1.0,2014
13899,Friday,19 December 2014,1.0,Moscone West,2007,1427.0,Earth and Planetary Surface Processes,River-Floodplain Connectivity,Oral,0.0,1.0,2014
13900,Wednesday,17 December 2014,21.0,Moscone West,2012,0.0,SPA-Solar and Heliospheric Physics,Sun-Earth Connection,Poster,0.0,1.0,2014
13901,Tuesday,16 December 2014,7.0,Moscone West,2012,0.0,SPA-Solar and Heliospheric Physics,"Theory, Modeling, and Observations of Heliospheric Boundaries and Particle Acceleration Including Preparation for IMAP",Oral,0.0,1.0,2014
13902,Friday,19 December 2014,2.0,Moscone South,309,0.0,Atmospheric Sciences,Remote Sensing of the Carbon Cycle,Oral,0.0,1.0,2014
13903,Thursday,18 December 2014,5.0,Moscone West,Poster Hall,0.0,Hydrology,Streamflow Prediction from the Catchment to the Continental Scale,Poster,0.0,1.0,2014
13904,Friday,19 December 2014,2.0,Moscone West,Poster Hall,0.0,Hydrology,Organic Carbon Dynamics of Inland Waters,Poster,0.0,1.0,2014
13905,Friday,19 December 2014,1.0,Moscone West,2012,0.0,SPA-Solar and Heliospheric Physics,Challenges to Space Weather Forecasting and Data-Driven Modeling of the Sun Focused on January 2014,Oral,0.0,1.0,2014
13906,Thursday,18 December 2014,1.0,Moscone South,300,0.0,Geomagnetism and Paleomagnetism,"Paleogeography of Supercontinents, Terrane Tectonics, and Geodynamo History",Oral,0.0,1.0,2014
13907,Thursday,18 December 2014,7.0,Moscone South,Poster Hall,0.0,SPA-Aeronomy,Ice Layers in the Mesopause Region,Poster,0.0,1.0,2014
13908,Monday,15 December 2014,5.0,Marriott Marquis,Salon 7,0.0,Natural Hazards,Satellite Remote Sensing and Management of Natural Disasters,Oral,0.0,1.0,2014
13909,Tuesday,16 December 2014,2.0,Marriott Marquis,12,0.0,Natural Hazards,Interdisciplinary Study of Pre-earthquake Processes,Oral,0.0,1.0,2014
13910,Tuesday,16 December 2014,7.0,Moscone West,2002,0.0,Biogeosciences,Constraining Ecosystem Carbon Uptake and Long-Term Storage Using Models and Data,Oral,0.0,1.0,2014
13911,Friday,19 December 2014,13.0,Moscone South,309,0.0,Atmospheric Sciences,Remote Sensing of the Carbon Cycle,Oral,0.0,1.0,2014
13914,Monday,15 December 2014,3.0,Moscone South,Poster Hall,0.0,Education,Climate Literacy,Poster,0.0,1.0,2014
13915,Friday,19 December 2014,3.0,Moscone West,2004,0.0,Biogeosciences,Remote Sensing of Forest Disturbance,Oral,0.0,1.0,2014
13916,Friday,19 December 2014,2.0,Moscone West,2008,0.0,Paleoceanography and Paleoclimatology,Clumped Isotope Geochemistry,Oral,0.0,1.0,2014
13917,Friday,19 December 2014,2.0,Moscone West,Poster Hall,0.0,Biogeosciences,Remote Sensing of Forest Disturbance,Poster,0.0,1.0,2014
13918,Wednesday,17 December 2014,1.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",Accelerated and Punctuated,Poster,0.0,1.0,2014
13919,Wednesday,17 December 2014,11.0,Moscone West,3018,0.0,Global Environmental Change,The Role of Fire in the Earth System,Oral,0.0,1.0,2014
13921,Friday,19 December 2014,7.0,Moscone West,3003,0.0,Global Environmental Change,Taking the Temperature of the Earth,Poster,0.0,1.0,2014
13922,Wednesday,17 December 2014,3.0,Moscone West,3012,0.0,Atmospheric Sciences,Atmospheric Sciences General Contributions,Poster,0.0,1.0,2014
13923,Monday,15 December 2014,12.0,Moscone South,Poster Hall,0.0,SPA-Aeronomy,Understanding and Forecasting Equatorial Spread F and Scintillation,Poster,0.0,1.0,2014
13924,Friday,19 December 2014,4.0,Moscone West,2012,0.0,SPA-Solar and Heliospheric Physics,Evolution and Dynamics of Turbulence in the Heliosphere,Oral,0.0,1.0,2014
13925,Thursday,18 December 2014,3.0,Moscone West,3022,0.0,Hydrology,Improving Computational Efficiency in Modeling Complex Environmental Systems (with Uncertainty),Oral,0.0,1.0,2014
13926,Friday,19 December 2014,5.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,The Role of Water on Atmospheric Chemical Processes,Poster,0.0,1.0,2014
13927,Wednesday,17 December 2014,3.0,Moscone South,Poster Hall,0.0,Earth and Planetary Surface Processes,Ecogeomorphology,Poster,0.0,1.0,2014
13928,Tuesday,16 December 2014,2.0,Moscone South,Poster Hall,0.0,SPA-Solar and Heliospheric Physics,Coordinated Science from the Corona to the Inner Heliosphere in Preparation for Solar Probe Plus and Solar Orbiter,Poster,0.0,1.0,2014
13929,Wednesday,17 December 2014,3.0,Moscone West,Not an Option,0.0,Biogeosciences,"Variation in Dissolved Organic Matter Composition and Transport as Indicators of Ecological,Â Hydrological, and Watershed Processes",Poster,0.0,1.0,2014
13930,Monday,15 December 2014,4.0,Moscone West,2006,0.0,Biogeosciences,Nitrous Oxide Emissions at Ecosystem to Global Scales,Oral,0.0,1.0,2014
13932,Thursday,18 December 2014,1.0,Moscone West,3020,0.0,Hydrology,Uncertainty Quantification and Reduction in Hydrogeological Forecasting and Inversion,Oral,0.0,1.0,2014
13933,Wednesday,17 December 2014,1.0,Moscone South,309,0.0,Natural Hazards,"Exploring ""Graceful Failure"" to Improve Societal Resilience to Weather and Climate Extremes",Oral,0.0,1.0,2014
13934,Monday,15 December 2014,5.0,Moscone West,3022,0.0,Hydrology,Large-Scale Field Experiments and Long-Term Observing Networks,Oral,0.0,1.0,2014
13935,Thursday,18 December 2014,7.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Comet C/2013 A1 (Siding Spring) at Mars,Poster,0.0,1.0,2014
13937,Monday,15 December 2014,3.0,Moscone South,102,0.0,Education,Climate Literacy,Oral,0.0,1.0,2014
13938,Tuesday,16 December 2014,7.0,Marriott Marquis,6,0.0,Mineral and Rock Physics,Physics and Chemistry of the Deep Earth,Oral,0.0,1.0,2014
13940,Monday,15 December 2014,2.0,Moscone West,Poster Hall,0.0,Global Environmental Change,Quantifying Changes in Temperature Distributions,Poster,0.0,1.0,2014
13941,Friday,19 December 2014,4.0,Moscone West,2016,0.0,SPA-Magnetospheric Physics,Understanding the Role of Ionospheric Conductance In the Magnetosphere-Ionosphere System,Poster,0.0,1.0,2014
13942,Monday,15 December 2014,1.0,Moscone South,Poster Hall,0.0,Public Affairs,Science Communication,Poster,0.0,1.0,2014
13944,Wednesday,17 December 2014,1.0,Moscone South,301,0.0,Education,Geoscience Workforce Issues,Oral,0.0,1.0,2014
13946,Tuesday,16 December 2014,2.0,Moscone West,2010,0.0,Paleoceanography and Paleoclimatology,Cenozoic through Modern Climate and Glacial Records and Processes at High-Latitude Margins,Oral,0.0,1.0,2014
13947,Monday,15 December 2014,1.0,Marriott Marquis,C2,0.0,Mineral and Rock Physics,"""Iron Workers"" United",Oral,0.0,1.0,2014
13948,Tuesday,16 December 2014,9.0,Moscone West,Poster Hall,0.0,Ocean Sciences,Nearshore Processes VII,Poster,0.0,1.0,2014
13949,Monday,15 December 2014,2.0,Moscone West,3022,0.0,Hydrology,Large-Scale Field Experiments and Long-Term Observing Networks,Oral,0.0,1.0,2014
13950,Friday,19 December 2014,1.0,Moscone West,2011,0.0,SPA-Solar and Heliospheric Physics,Next Generation Instrumentation in Solar and Space Physics,Oral,0.0,1.0,2014
13951,Thursday,18 December 2014,4.0,Moscone West,2009,0.0,Union,Long-Term In Situ Data Networks,Oral,0.0,1.0,2014
13952,Tuesday,16 December 2014,1.0,Moscone West,Poster Hall,0.0,Hydrology,Hydrologic Data Assimilation,Poster,0.0,1.0,2014
13953,Tuesday,16 December 2014,1.0,Moscone West,3003,0.0,Global Environmental Change,Linking Human and Environmental Change,Poster,0.0,1.0,2014
13954,Wednesday,17 December 2014,6.0,Moscone West,Not an Option,0.0,Biogeosciences,Carbon Cycle Dynamics in the Arctic and Sub-Arctic Terrestrial and Peat Dominated Environments,Poster,0.0,1.0,2014
13955,Tuesday,16 December 2014,2.0,Marriott Marquis,6,0.0,Mineral and Rock Physics,Physics and Chemistry of the Deep Earth,Oral,0.0,1.0,2014
13956,Friday,19 December 2014,6.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology","Mechanisms of Magma Ascent, Emplacement, and Extrusion",Poster,0.0,1.0,2014
13958,Friday,19 December 2014,12.0,Moscone West,2024,0.0,Atmospheric Sciences,"Biomass Burning Impacts on Composition, Clouds, and Climate",Oral,0.0,1.0,2014
13959,Tuesday,16 December 2014,3.0,Moscone West,3006,223.0,Atmospheric Sciences,Atmospheric Ice Nuclei and Ice Cloud Formation,Oral,0.0,1.0,2014
13960,Friday,19 December 2014,3.0,Moscone West,2011,0.0,SPA-Solar and Heliospheric Physics,Next Generation Instrumentation in Solar and Space Physics,Poster,0.0,1.0,2014
13961,Tuesday,16 December 2014,8.0,Moscone West,Poster Hall,0.0,Biogeosciences,Developing the Next Generation of Sensors and Instruments for Application in the Biogeosciences,Poster,0.0,1.0,2014
13962,Friday,19 December 2014,2.0,Moscone West,2008,0.0,Paleoceanography and Paleoclimatology,Interpreting the Stable Isotope Composition of Metals in the Rock Record,Oral,0.0,1.0,2014
13963,Thursday,18 December 2014,3.0,Moscone South,309,0.0,Natural Hazards,Landslides and Gravitational Slope Deformation,Oral,0.0,1.0,2014
13964,Wednesday,17 December 2014,1.0,Moscone West,Poster Hall,0.0,Hydrology,"Hydrologic, Water Quality, and Ecological Responses to Climatic Variability and Change at the Watershed Scale",Poster,0.0,1.0,2014
13965,Wednesday,17 December 2014,1.0,Moscone West,2024,0.0,Nonlinear Geophysics,Lorenz Lecture,Poster,0.0,1.0,2014
13966,Monday,15 December 2014,1.0,Moscone West,2012,0.0,SPA-Solar and Heliospheric Physics,Riddles of the Ribbon,Oral,0.0,1.0,2014
13967,Wednesday,17 December 2014,5.0,Moscone West,3007,0.0,Cryosphere,On the Impact of Land Ice-Ocean Interactions on Greenland and Antarctica Ice Mass Balance,Oral,0.0,1.0,2014
13968,Thursday,18 December 2014,8.0,Moscone West,3006,0.0,Atmospheric Sciences,Processes Controlling Upper Troposphere / Lower Stratosphere Composition and Structure,Oral,0.0,1.0,2014
13969,Monday,15 December 2014,3.0,Moscone West,2018,0.0,SPA-Magnetospheric Physics,Impact of the Substorm Concept on Space Plasma Research,Oral,0.0,1.0,2014
13970,Tuesday,16 December 2014,1.0,Moscone West,3020,0.0,Global Environmental Change,"Global Approaches to Advance Interdisciplinary Earth Sciences at the Intersection of Science, Policy, and Society",Oral,0.0,1.0,2014
13972,Monday,15 December 2014,3.0,Moscone West,2020,0.0,Earth and Space Science Informatics,Advanced Concepts and Disruptive Technologies to Enhance Satellite Data Exploitation,Oral,0.0,1.0,2014
13973,Monday,15 December 2014,5.0,Moscone West,2010,0.0,Paleoceanography and Paleoclimatology,Ocean Climate Dynamics,Oral,0.0,1.0,2014
13974,Friday,19 December 2014,1.0,Moscone South,304,0.0,Tectonophysics,Tectonics and Geodynamics of the Southwest Pacific and Banda Sea Regions,Oral,0.0,1.0,2014
13975,Wednesday,17 December 2014,3.0,Moscone West,2009,0.0,Hydrology,Hydroclimatic Extremes,Poster,0.0,1.0,2014
13976,Wednesday,17 December 2014,3.0,Moscone South,301,0.0,Study of Earth's Deep Interior,Seeing Red,Oral,0.0,1.0,2014
13977,Wednesday,17 December 2014,8.0,Moscone West,2016,0.0,Planetary Sciences,Topography in the Solar System,Poster,0.0,1.0,2014
13978,Tuesday,16 December 2014,2.0,Moscone West,3001,0.0,Global Environmental Change,Responses of Alpine and Arctic Treeline Ecotones to Environmental Change,Poster,0.0,1.0,2014
13979,Monday,15 December 2014,2.0,Moscone West,3010,0.0,Hydrology,Shale Science,Oral,0.0,1.0,2014
13980,Thursday,18 December 2014,7.0,Moscone West,2009,0.0,Union,Use of Unmanned Aircraft Systems (UAS) in Observing the Earth System,Oral,0.0,1.0,2014
13981,Tuesday,16 December 2014,2.0,Moscone West,Poster Hall,0.0,Global Environmental Change,Global Environmental Change General Contributions,Poster,0.0,1.0,2014
